timestamp,region,population,temperature,is_weekend,hour,industrial_share,demand_MW,solar_potential,wind_potential,storage_capacity_MW
2024-01-02 14:00:00,region_0,4307554,18.75,0,14,0.4193891847071308,325.22813254089914,0.19770986860401593,0.4635156028938635,129.9315457623357
2024-01-02 15:00:00,region_0,4307554,16.52,0,15,0.38797409371865504,305.76001026205574,0.15227333372600824,0.3079603115982316,129.9315457623357
2024-01-02 16:00:00,region_0,4307554,12.02,0,16,0.2924595712692265,287.20789385570697,0.10979610072424958,0.4077156024088612,129.9315457623357
2024-01-02 17:00:00,region_0,4307554,13.76,0,17,0.46005917281329994,295.0277860909356,0.05616917051274652,0.28753738442456944,129.9315457623357
2024-01-02 18:00:00,region_0,4307554,14.38,0,18,0.29014640531106073,247.57659007891294,1.3312049869415317e-17,0.47376136430576343,129.9315457623357
2024-01-02 19:00:00,region_0,4307554,13.78,0,19,0.5776321198942423,249.83606207740456,0.0,0.3860192205894966,129.9315457623357
2024-01-02 20:00:00,region_0,4307554,16.91,0,20,0.5311110686592364,206.18705088452631,0.0,0.27501733768636455,129.9315457623357
2024-01-02 21:00:00,region_0,4307554,13.42,0,21,0.5793022161039292,197.06825071052313,0.0,0.36638968404539973,129.9315457623357
2024-01-02 22:00:00,region_0,4307554,17.39,0,22,0.41740638049508993,186.3733107987205,0.0,0.4278249752475876,129.9315457623357
2024-01-02 23:00:00,region_0,4307554,14.71,0,23,0.24129239881203396,189.67402179484588,0.0,0.45326354539158364,129.9315457623357
2024-01-03 00:00:00,region_0,4307554,19.24,0,0,0.32888352874735166,167.98688164800998,0.0,0.42087757517534696,129.9315457623357
2024-01-03 01:00:00,region_0,4307554,13.05,0,1,0.3861827977683999,190.95627318986803,0.0,0.2949838718523786,129.9315457623357
2024-01-03 02:00:00,region_0,4307554,11.16,0,2,0.3516559798341919,176.31390900091665,0.0,0.1916047816523142,129.9315457623357
2024-01-03 03:00:00,region_0,4307554,15.48,0,3,0.5132849766511138,215.94865291122161,0.0,0.3922638421860589,129.9315457623357
2024-01-03 04:00:00,region_0,4307554,16.83,0,4,0.2466740523134624,216.67818800141376,0.0,0.3103207111592858,129.9315457623357
2024-01-03 05:00:00,region_0,4307554,9.58,0,5,0.35867963530090113,246.0526295099581,0.0,0.38999803087085216,129.9315457623357
2024-01-03 06:00:00,region_0,4307554,13.19,0,6,0.30956646614379324,252.83013817851437,1.3179201375574723e-17,0.39313231562869383,129.9315457623357
2024-01-03 07:00:00,region_0,4307554,8.85,0,7,0.23500393425910154,277.1455012644043,0.0575672064059719,0.4152887784532606,129.9315457623357
2024-01-03 08:00:00,region_0,4307554,17.06,0,8,0.5943349420772224,304.5309505525645,0.110263211209481,0.21031549872009678,129.9315457623357
2024-01-03 09:00:00,region_0,4307554,16.45,0,9,0.4708458862161858,300.1642646348371,0.16091666460212653,0.4193682947806767,129.9315457623357
2024-01-03 10:00:00,region_0,4307554,16.86,0,10,0.45678561389468547,303.43388643947264,0.20013489178562585,0.4208763892863855,129.9315457623357
2024-01-03 11:00:00,region_0,4307554,11.14,0,11,0.2616734481129829,335.5127274215659,0.22455256288613692,0.2621734080737536,129.9315457623357
2024-01-03 12:00:00,region_0,4307554,20.89,0,12,0.21476951872818917,342.20152609118463,0.22149583062424932,0.45594606569582635,129.9315457623357
2024-01-03 13:00:00,region_0,4307554,14.91,0,13,0.40692792730230143,332.5595171364353,0.21296263396890577,0.27526247345397875,129.9315457623357
2024-01-03 14:00:00,region_0,4307554,15.72,0,14,0.5568963789713626,339.61422914843905,0.1926078062256274,0.44156482529625996,129.9315457623357
2024-01-03 15:00:00,region_0,4307554,19.18,0,15,0.3267954027185045,319.5641600237371,0.1644058936665572,0.4015027184688934,129.9315457623357
2024-01-03 16:00:00,region_0,4307554,16.27,0,16,0.4791629941158038,291.9365339888449,0.10772716785025054,0.25438067875887227,129.9315457623357
2024-01-03 17:00:00,region_0,4307554,14.16,0,17,0.4618238491437197,277.1208555155556,0.05506094670498009,0.30079955953879545,129.9315457623357
2024-01-03 18:00:00,region_0,4307554,16.2,0,18,0.30476475811225134,249.81617547887976,1.4074927576026707e-17,0.46053206512859446,129.9315457623357
2024-01-03 19:00:00,region_0,4307554,12.33,0,19,0.49319263175344863,235.2941506010889,0.0,0.4556511096770196,129.9315457623357
2024-01-03 20:00:00,region_0,4307554,9.88,0,20,0.5796098495668153,225.27476400633202,0.0,0.3264728870540153,129.9315457623357
2024-01-03 21:00:00,region_0,4307554,16.07,0,21,0.5157956807895456,213.899512447203,0.0,0.46137242793244876,129.9315457623357
2024-01-03 22:00:00,region_0,4307554,22.75,0,22,0.5549960352682276,196.85525450573707,0.0,0.255021138412747,129.9315457623357
2024-01-03 23:00:00,region_0,4307554,15.16,0,23,0.2501418767074553,161.7507041984487,0.0,0.36545542998122793,129.9315457623357
2024-01-04 00:00:00,region_0,4307554,14.59,0,0,0.5403649422108197,187.88999467962878,0.0,0.4666800247014869,129.9315457623357
2024-01-04 01:00:00,region_0,4307554,20.34,0,1,0.31346370635476517,169.76291184926774,0.0,0.2930358820698472,129.9315457623357
2024-01-04 02:00:00,region_0,4307554,18.73,0,2,0.5323858732001367,203.07121505725252,0.0,0.3511415905854609,129.9315457623357
2024-01-04 03:00:00,region_0,4307554,19.0,0,3,0.5798647894673161,244.3352347443403,0.0,0.19813126155153243,129.9315457623357
2024-01-04 04:00:00,region_0,4307554,13.6,0,4,0.28310564213046396,228.2175656987817,0.0,0.2631628676183703,129.9315457623357
2024-01-04 05:00:00,region_0,4307554,10.54,0,5,0.32488443834488334,250.68880475015953,0.0,0.38313507864474045,129.9315457623357
2024-01-04 06:00:00,region_0,4307554,11.58,0,6,0.5922103375181376,252.2895234324404,1.3974019599414558e-17,0.4712793472122998,129.9315457623357
2024-01-04 07:00:00,region_0,4307554,19.39,0,7,0.43703980632323636,271.7835258480445,0.056395302761120286,0.2611529192799993,129.9315457623357
2024-01-04 08:00:00,region_0,4307554,10.9,0,8,0.21470884319378297,284.0537164956782,0.11079296856292241,0.3563650681989485,129.9315457623357
2024-01-04 09:00:00,region_0,4307554,15.36,0,9,0.4683456812807512,319.2729738651297,0.15445990392030876,0.3252220745866865,129.9315457623357
2024-01-04 10:00:00,region_0,4307554,17.32,0,10,0.3715907218677962,324.5306685881647,0.1906529789141075,0.3161314375094627,129.9315457623357
2024-01-04 11:00:00,region_0,4307554,15.0,0,11,0.29864135849021584,306.99831656004795,0.20648110591913074,0.21089265655081246,129.9315457623357
2024-01-04 12:00:00,region_0,4307554,12.76,0,12,0.44687218741250356,323.2430162562133,0.2143958034598801,0.3322795791254271,129.9315457623357
2024-01-04 13:00:00,region_0,4307554,19.82,0,13,0.39383930194291716,324.86584618230785,0.21555488535941614,0.42788801011859273,129.9315457623357
2024-01-04 14:00:00,region_0,4307554,12.62,0,14,0.5817711011974513,338.6297988022862,0.1889314734830966,0.22264557077881725,129.9315457623357
2024-01-04 15:00:00,region_0,4307554,11.55,0,15,0.20587491639105915,307.3353627799611,0.15957744587800102,0.40017292429515916,129.9315457623357
2024-01-04 16:00:00,region_0,4307554,15.14,0,16,0.27336205387877477,286.24656971204405,0.10832879927838217,0.40291388434610736,129.9315457623357
2024-01-04 17:00:00,region_0,4307554,16.73,0,17,0.36720110092633934,279.9551765570157,0.05701825028061606,0.3396167731704718,129.9315457623357
2024-01-04 18:00:00,region_0,4307554,14.16,0,18,0.32009793315273144,260.63702608516337,1.3252761666001327e-17,0.3762824981001101,129.9315457623357
2024-01-04 19:00:00,region_0,4307554,18.45,0,19,0.2591667940138114,235.18438461501333,0.0,0.34699360212067504,129.9315457623357
2024-01-04 20:00:00,region_0,4307554,15.37,0,20,0.45766898621563273,217.35702458238248,0.0,0.434937625315503,129.9315457623357
2024-01-04 21:00:00,region_0,4307554,17.68,0,21,0.32609034281336113,198.4543220327363,0.0,0.23047815002123742,129.9315457623357
2024-01-04 22:00:00,region_0,4307554,16.49,0,22,0.24516709346469737,190.61344387887888,0.0,0.3194067081198459,129.9315457623357
2024-01-04 23:00:00,region_0,4307554,16.43,0,23,0.47118011509435115,203.95916719212354,0.0,0.38468529461214324,129.9315457623357
2024-01-05 00:00:00,region_0,4307554,20.44,0,0,0.5119463007257492,176.09901861256367,0.0,0.2796466753626071,129.9315457623357
2024-01-05 01:00:00,region_0,4307554,19.0,0,1,0.30268619697179555,186.03198791114508,0.0,0.27226810260538936,129.9315457623357
2024-01-05 02:00:00,region_0,4307554,13.72,0,2,0.38613639033493474,179.3058233677036,0.0,0.24691280189496176,129.9315457623357
2024-01-05 03:00:00,region_0,4307554,17.12,0,3,0.2641564001568898,213.77352863336498,0.0,0.21508981064856705,129.9315457623357
2024-01-05 04:00:00,region_0,4307554,11.68,0,4,0.3447425166805933,214.92035693607662,0.0,0.38834998815754956,129.9315457623357
2024-01-05 05:00:00,region_0,4307554,17.31,0,5,0.44144874873742557,253.55156030290715,0.0,0.3640879799548607,129.9315457623357
2024-01-05 06:00:00,region_0,4307554,21.87,0,6,0.5518827657825044,266.38189859061833,1.3648864293691265e-17,0.2390701801652632,129.9315457623357
2024-01-05 07:00:00,region_0,4307554,15.79,0,7,0.2562626500254258,293.0152480424749,0.055937048417320306,0.3898912493104555,129.9315457623357
2024-01-05 08:00:00,region_0,4307554,15.39,0,8,0.5608286885754854,295.27135919699094,0.11629648222444126,0.20219224193939214,129.9315457623357
2024-01-05 09:00:00,region_0,4307554,20.7,0,9,0.21150433182557574,315.4289198026598,0.15905281185703776,0.20456803316191555,129.9315457623357
2024-01-05 10:00:00,region_0,4307554,19.58,0,10,0.5650806850478671,330.31704032683314,0.1964616067861915,0.47143529824439007,129.9315457623357
2024-01-05 11:00:00,region_0,4307554,14.24,0,11,0.2580092653266973,318.44729022009466,0.2090880052754193,0.475432802278077,129.9315457623357
2024-01-05 12:00:00,region_0,4307554,16.79,0,12,0.45650114195153857,313.8201226054064,0.21731236850990096,0.31396574330632243,129.9315457623357
2024-01-05 13:00:00,region_0,4307554,13.72,0,13,0.39759674928210237,343.71160142524286,0.22447129545662917,0.28731065395196925,129.9315457623357
2024-01-05 14:00:00,region_0,4307554,17.94,0,14,0.2125189581549103,313.85683636814093,0.1977738013013884,0.2969106056021892,129.9315457623357
2024-01-05 15:00:00,region_0,4307554,19.34,0,15,0.37132002474422765,307.3970804735743,0.1490103876702438,0.3275685221272289,129.9315457623357
2024-01-05 16:00:00,region_0,4307554,14.86,0,16,0.328908817892766,320.6671566687708,0.11071735304008207,0.19373327220770148,129.9315457623357
2024-01-05 17:00:00,region_0,4307554,14.81,0,17,0.4303012245692749,270.6117855186037,0.057300715053296224,0.34625284518956073,129.9315457623357
2024-01-05 18:00:00,region_0,4307554,17.41,0,18,0.47735127437987546,277.7036287825283,1.3989155252284584e-17,0.38708828333981843,129.9315457623357
2024-01-05 19:00:00,region_0,4307554,17.83,0,19,0.20578709955557578,211.59872884588714,0.0,0.3064985315277576,129.9315457623357
2024-01-05 20:00:00,region_0,4307554,13.88,0,20,0.400584467836669,224.11403709642624,0.0,0.2910574439614361,129.9315457623357
2024-01-05 21:00:00,region_0,4307554,24.06,0,21,0.4335629794137197,205.55899459041368,0.0,0.18826032208056925,129.9315457623357
2024-01-05 22:00:00,region_0,4307554,11.84,0,22,0.4601710523797008,208.54739119404638,0.0,0.33252098157447574,129.9315457623357
2024-01-05 23:00:00,region_0,4307554,20.17,0,23,0.4960005936313484,183.97309270901033,0.0,0.23086810699765759,129.9315457623357
2024-01-06 00:00:00,region_0,4307554,10.9,1,0,0.42970911922892263,181.17094066123397,0.0,0.4370914758397927,129.9315457623357
2024-01-06 01:00:00,region_0,4307554,19.92,1,1,0.21122268586465198,152.3963616930547,0.0,0.34598222860411987,129.9315457623357
2024-01-06 02:00:00,region_0,4307554,16.37,1,2,0.39153961654475655,178.66184828185467,0.0,0.34855766401039834,129.9315457623357
2024-01-06 03:00:00,region_0,4307554,14.14,1,3,0.30510397197014705,162.2928150787086,0.0,0.458854833408584,129.9315457623357
2024-01-06 04:00:00,region_0,4307554,12.18,1,4,0.2729989176426124,184.42354039588434,0.0,0.19814933476933824,129.9315457623357
2024-01-06 05:00:00,region_0,4307554,21.28,1,5,0.20452748706669144,209.63998653945606,0.0,0.2916685892023203,129.9315457623357
2024-01-06 06:00:00,region_0,4307554,15.6,1,6,0.3797881068680426,234.94520126427975,1.3074607067917253e-17,0.22509360802507614,129.9315457623357
2024-01-06 07:00:00,region_0,4307554,16.21,1,7,0.5489195222316743,263.1032203351172,0.06011767878368265,0.28003798256166973,129.9315457623357
2024-01-06 08:00:00,region_0,4307554,14.23,1,8,0.42391639987591845,265.4285452598224,0.10946209027214633,0.46784058645694654,129.9315457623357
2024-01-06 09:00:00,region_0,4307554,17.74,1,9,0.5808055644155444,291.3659730971966,0.16251736459607952,0.3520500416171546,129.9315457623357
2024-01-06 10:00:00,region_0,4307554,14.53,1,10,0.22940067877125975,281.22760668201397,0.18562028830300356,0.20492972285479888,129.9315457623357
2024-01-06 11:00:00,region_0,4307554,15.84,1,11,0.4730112529962219,311.36384295952786,0.215435865606732,0.40870490159840583,129.9315457623357
2024-01-06 12:00:00,region_0,4307554,17.4,1,12,0.5666675655507172,310.98406206598645,0.2100591709381065,0.2543770725348426,129.9315457623357
2024-01-06 13:00:00,region_0,4307554,11.69,1,13,0.5929592328451245,309.3340207379588,0.22090762154804022,0.32146213197542955,129.9315457623357
2024-01-06 14:00:00,region_0,4307554,14.86,1,14,0.5263400103195774,298.00033788558744,0.18618562258426616,0.3694119037779176,129.9315457623357
2024-01-06 15:00:00,region_0,4307554,14.74,1,15,0.31870290313377464,268.72229279338546,0.1586415762086722,0.32192544179685884,129.9315457623357
2024-01-06 16:00:00,region_0,4307554,19.04,1,16,0.40141395721831774,268.3457441391876,0.10723389368476703,0.4116707110425235,129.9315457623357
2024-01-06 17:00:00,region_0,4307554,18.63,1,17,0.4896301447713804,265.6836221834165,0.05851032445513293,0.22991580889490704,129.9315457623357
2024-01-06 18:00:00,region_0,4307554,17.73,1,18,0.346677390103573,222.82090612284605,1.3849008761407196e-17,0.24144341203628694,129.9315457623357
2024-01-06 19:00:00,region_0,4307554,12.83,1,19,0.27556122876192635,201.4723131643788,0.0,0.23406188972695136,129.9315457623357
2024-01-06 20:00:00,region_0,4307554,11.25,1,20,0.28353368362219533,181.55179633291294,0.0,0.24499939759609096,129.9315457623357
2024-01-06 21:00:00,region_0,4307554,18.53,1,21,0.556395016414323,188.45435908672764,0.0,0.32667025130101596,129.9315457623357
2024-01-06 22:00:00,region_0,4307554,11.99,1,22,0.20777761003468187,153.51543154038683,0.0,0.45200951443241416,129.9315457623357
2024-01-06 23:00:00,region_0,4307554,9.52,1,23,0.21695235399399634,194.43955106125134,0.0,0.26298255707043866,129.9315457623357
2024-01-07 00:00:00,region_0,4307554,18.47,1,0,0.5245258302383816,163.5539404969142,0.0,0.3489752141439508,129.9315457623357
2024-01-07 01:00:00,region_0,4307554,13.64,1,1,0.33343372008901395,155.11554810402586,0.0,0.24554866251106466,129.9315457623357
2024-01-07 02:00:00,region_0,4307554,17.34,1,2,0.390129033486621,179.98191209457525,0.0,0.2650422526655643,129.9315457623357
2024-01-07 03:00:00,region_0,4307554,10.8,1,3,0.2854111870691373,173.18636889235984,0.0,0.28986610387529504,129.9315457623357
2024-01-07 04:00:00,region_0,4307554,12.05,1,4,0.3442291341286469,204.5397391191661,0.0,0.43836271764861695,129.9315457623357
2024-01-07 05:00:00,region_0,4307554,20.14,1,5,0.5041201940593614,197.71402904118523,0.0,0.37559910789061757,129.9315457623357
2024-01-07 06:00:00,region_0,4307554,21.46,1,6,0.48924723454359903,227.039632659698,1.3389216039142247e-17,0.21094518614188487,129.9315457623357
2024-01-07 07:00:00,region_0,4307554,18.54,1,7,0.33409135698753306,239.41407462145625,0.05461963280225387,0.3160475409530415,129.9315457623357
2024-01-07 08:00:00,region_0,4307554,13.27,1,8,0.2967083821626655,276.3946283958749,0.10738634834489119,0.25092449681912143,129.9315457623357
2024-01-07 09:00:00,region_0,4307554,18.67,1,9,0.26246647164255404,261.2546468254682,0.14892089470975703,0.2232237584120129,129.9315457623357
2024-01-07 10:00:00,region_0,4307554,15.08,1,10,0.2909468685722782,296.54352397106175,0.18580553059170385,0.3806339824666887,129.9315457623357
2024-01-07 11:00:00,region_0,4307554,13.32,1,11,0.25213309584533966,284.40942086810935,0.22064294171341178,0.27696589580391123,129.9315457623357
2024-01-07 12:00:00,region_0,4307554,18.66,1,12,0.21751081916337253,316.8079686801389,0.2301880436758116,0.3239100401596902,129.9315457623357
2024-01-07 13:00:00,region_0,4307554,14.61,1,13,0.5347023231667467,314.9400020403733,0.21977768916193263,0.2984597601647883,129.9315457623357
2024-01-07 14:00:00,region_0,4307554,20.76,1,14,0.33026098389736586,295.81254722228186,0.2008271264426535,0.28174195885940695,129.9315457623357
2024-01-07 15:00:00,region_0,4307554,15.15,1,15,0.20963918949044627,280.5550487385463,0.14902303998222444,0.3515570600560077,129.9315457623357
2024-01-07 16:00:00,region_0,4307554,21.44,1,16,0.28125695659245264,253.83159963182555,0.11533418512186051,0.32221873546708385,129.9315457623357
2024-01-07 17:00:00,region_0,4307554,17.96,1,17,0.27056686901468335,219.53754858470776,0.058104788432897,0.28902247975608897,129.9315457623357
2024-01-07 18:00:00,region_0,4307554,10.05,1,18,0.42729767292001286,213.213386733016,1.4240766547441245e-17,0.35385924057613166,129.9315457623357
2024-01-07 19:00:00,region_0,4307554,14.91,1,19,0.3978219614107288,235.31317835328204,0.0,0.342226543652633,129.9315457623357
2024-01-07 20:00:00,region_0,4307554,20.47,1,20,0.5899633390459305,204.2642014500927,0.0,0.1932155253418276,129.9315457623357
2024-01-07 21:00:00,region_0,4307554,11.52,1,21,0.2673327830003266,195.73587046800407,0.0,0.4490648683460119,129.9315457623357
2024-01-07 22:00:00,region_0,4307554,17.88,1,22,0.4353352143855236,189.14722157147722,0.0,0.37673397750536575,129.9315457623357
2024-01-07 23:00:00,region_0,4307554,14.6,1,23,0.2649262009453329,153.4368816649005,0.0,0.3379009880068794,129.9315457623357
2024-01-08 00:00:00,region_0,4307554,17.11,0,0,0.2251115928920756,190.0703298037814,0.0,0.40234266028806465,129.9315457623357
2024-01-08 01:00:00,region_0,4307554,18.7,0,1,0.5242489875326439,178.06806854770326,0.0,0.21919079729469218,129.9315457623357
2024-01-08 02:00:00,region_0,4307554,16.46,0,2,0.498076920672412,181.9514663766687,0.0,0.20249718081689755,129.9315457623357
2024-01-08 03:00:00,region_0,4307554,16.9,0,3,0.5856114578322045,216.26099390293967,0.0,0.4230665363710284,129.9315457623357
2024-01-08 04:00:00,region_0,4307554,16.86,0,4,0.4987374452035907,210.90785394253498,0.0,0.4186775863661389,129.9315457623357
2024-01-08 05:00:00,region_0,4307554,14.59,0,5,0.4164217816861361,238.20555800755275,0.0,0.34440156311261794,129.9315457623357
2024-01-08 06:00:00,region_0,4307554,22.11,0,6,0.5645364332839888,250.687956568176,1.3406343788061957e-17,0.28912392243074847,129.9315457623357
2024-01-08 07:00:00,region_0,4307554,13.53,0,7,0.24490733095952374,273.6957689291636,0.057569387121995365,0.4343544713875106,129.9315457623357
2024-01-08 08:00:00,region_0,4307554,19.27,0,8,0.3781157273492579,317.7888885777916,0.10879523132101504,0.28367648686471075,129.9315457623357
2024-01-08 09:00:00,region_0,4307554,19.28,0,9,0.2067796490984578,328.36622916710945,0.1621493856897773,0.2559091595576276,129.9315457623357
2024-01-08 10:00:00,region_0,4307554,18.08,0,10,0.2372064990834662,315.6242370227645,0.18415684615416716,0.3101673920215796,129.9315457623357
2024-01-08 11:00:00,region_0,4307554,18.18,0,11,0.5140904248987418,349.04809549254213,0.21276415663736037,0.32989462479484316,129.9315457623357
2024-01-08 12:00:00,region_0,4307554,15.32,0,12,0.5386345253893774,336.1030036269673,0.21231505152799104,0.26102419123015347,129.9315457623357
2024-01-08 13:00:00,region_0,4307554,17.99,0,13,0.5358058727867689,329.78084267403744,0.2160837221266922,0.23720428365562443,129.9315457623357
2024-01-08 14:00:00,region_0,4307554,10.25,0,14,0.5619883549140545,323.309353412811,0.2002101559874672,0.42339579213603407,129.9315457623357
2024-01-08 15:00:00,region_0,4307554,15.41,0,15,0.26793241436198756,298.91631769651707,0.16369083352564173,0.2861689963181514,129.9315457623357
2024-01-08 16:00:00,region_0,4307554,17.4,0,16,0.2324108081665759,291.3839140991669,0.11572705151186756,0.2442983008258419,129.9315457623357
2024-01-08 17:00:00,region_0,4307554,19.46,0,17,0.2518988624717918,267.4799009127682,0.05600610690139688,0.24340968768967602,129.9315457623357
2024-01-08 18:00:00,region_0,4307554,12.69,0,18,0.5533709116157002,246.2945059055442,1.4125632971692397e-17,0.18640110764981196,129.9315457623357
2024-01-08 19:00:00,region_0,4307554,15.87,0,19,0.47852796918138746,226.59176064369186,0.0,0.4307706009258433,129.9315457623357
2024-01-08 20:00:00,region_0,4307554,19.05,0,20,0.23971545313894624,214.55579524196636,0.0,0.25106384191814546,129.9315457623357
2024-01-08 21:00:00,region_0,4307554,14.7,0,21,0.4315187380709137,189.92760907005018,0.0,0.4171662290845624,129.9315457623357
2024-01-08 22:00:00,region_0,4307554,17.61,0,22,0.24305430427271318,180.4114615767269,0.0,0.3635641908754596,129.9315457623357
2024-01-08 23:00:00,region_0,4307554,14.17,0,23,0.36437437470065925,173.68920167001474,0.0,0.4072721980825148,129.9315457623357
2024-01-09 00:00:00,region_0,4307554,18.46,0,0,0.560251022999368,164.44014035173066,0.0,0.3805304546774544,129.9315457623357
2024-01-09 01:00:00,region_0,4307554,15.33,0,1,0.263458575045314,171.57334268934525,0.0,0.3409131449323919,129.9315457623357
2024-01-09 02:00:00,region_0,4307554,14.33,0,2,0.554266891725067,202.6444667865691,0.0,0.3030132884506071,129.9315457623357
2024-01-09 03:00:00,region_0,4307554,18.67,0,3,0.3241672910565174,213.232705769612,0.0,0.20018927852448845,129.9315457623357
2024-01-09 04:00:00,region_0,4307554,20.04,0,4,0.21129704005000893,216.0093266347999,0.0,0.35292180525314615,129.9315457623357
2024-01-09 05:00:00,region_0,4307554,22.0,0,5,0.31803061725470605,241.61960225205556,0.0,0.477351015156663,129.9315457623357
2024-01-09 06:00:00,region_0,4307554,20.12,0,6,0.4646189667163157,269.3455915158026,1.3187661705786852e-17,0.2980433523595015,129.9315457623357
